id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
93,2,1|bld,6.5600000000000005,0.435071128,4,4,290,69.0,1,6,652.7585755028931,1.0,1,1,2349.498773,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94,4,2|val,5.220000000000001,0.43468042,1,1,168,84.0,1,12,649.467824921495,0.0,1,1,2054.327712,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
95,4,2|val,4.2700000000000005,0.621717551,3,4,107,66.0,1,12,680.1775473436094,0.0,1,1,3699.116912,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
96,1,1|bld,6.8100000000000005,0.963485853,4,4,194,97.0,1,12,641.6330227698618,1.0,1,1,4471.813291,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97,3,1|bld,6.0600000000000005,0.947418453,2,2,86,70.0,1,12,647.9704275831083,1.0,1,1,4169.013887,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
98,4,2|val,5.28,0.398173516,3,3,189,102.0,0,12,642.0424538862802,0.0,1,1,2063.453663,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99,1,1|bld,6.550000000000001,0.471088525,3,4,128,90.0,1,6,652.5185508817328,1.0,1,1,2024.805671,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
100,4,2|val,5.65,0.447723205,2,3,151,96.0,1,12,671.7236369773151,0.0,1,1,2356.19348,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101,2,1|bld,5.9,0.9993696,1,3,116,127.0,1,12,645.2075339954285,1.0,1,1,3723.596149,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
102,1,1|bld,3.85,0.833765654,2,4,107,81.0,0,12,643.8369679261295,0.0,1,1,3756.871601,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103,3,1|bld,6.28,0.9884443,3,3,188,81.0,1,12,678.1217489316774,1.0,1,1,4590.552953,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
104,1,1|bld,4.67,0.804171588,3,1,268,105.0,0,12,645.5802303829101,0.0,1,1,4448.205484,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
105,1,1|bld,3.89,0.730352705,2,2,153,118.0,1,12,642.4939938393511,0.0,1,1,4058.357704,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
106,1,1|bld,3.86,0.580942879,2,2,154,62.0,1,12,654.4515121774687,0.0,1,1,2804.0334780000003,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
107,1,1|bld,5.17,0.608077054,2,5,204,64.0,1,12,640.2961462819086,0.0,1,1,3746.272853,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
108,4,2|val,5.73,0.3679682265,2,5,162,58.0,1,6,644.9901591246556,0.0,1,1,2076.095357,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
109,2,1|bld,7.13,0.4996649145,4,5,189,75.0,1,6,647.8309837054312,1.0,1,1,3046.298498,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110,3,1|bld,4.62,0.42779018,1,4,143,126.0,1,6,667.1184860039128,0.0,1,1,2283.885062,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111,1,1|bld,6.04,0.323186067,3,5,162,70.0,1,12,642.0826064100407,0.0,1,1,2000.707403,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
112,4,2|val,5.9,0.839646477,1,4,118,66.0,1,12,646.2136435922221,0.0,1,1,4150.869662,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
113,4,2|val,4.7,0.388952848,3,2,228,89.0,1,12,647.4003784853335,0.0,1,1,2309.679421,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
114,4,2|val,6.74,0.4795398575,3,3,90,103.0,0,6,656.004473869118,1.0,1,1,2082.9989100000003,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
115,3,1|bld,4.970000000000001,0.696202835,1,3,103,55.0,0,12,642.0575405982682,0.0,1,1,4012.718916,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
116,4,2|val,6.140000000000001,0.861118688,1,1,113,135.0,0,12,662.2788689954926,1.0,1,1,3484.665127,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117,1,1|bld,7.04,0.894282389,4,2,167,69.0,0,12,641.3352020564716,0.0,1,1,4055.37489,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
118,4,2|val,6.23,0.4996667275,2,4,152,96.0,0,6,642.7625618061352,1.0,1,1,2941.359361,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
119,4,2|val,3.91,0.9082297,3,5,119,96.0,0,12,654.7470299022516,1.0,1,1,3695.709015,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120,3,1|bld,6.180000000000001,0.914425752,1,5,106,89.0,0,12,654.7341784166997,1.0,1,1,3933.922603,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
121,1,1|bld,4.720000000000001,0.577404607,1,5,181,78.0,1,12,642.3806898190975,0.0,1,1,3587.022026,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
122,1,1|bld,5.65,0.677832675,3,5,137,117.0,1,12,645.9771560551544,0.0,1,1,4511.593624,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
123,4,2|val,4.53,0.742708944,1,6,112,73.0,1,12,648.9274835484748,0.0,1,1,4483.611529,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
124,3,1|bld,5.86,0.84194123,2,4,152,97.0,0,12,648.2312821822691,0.0,1,1,4598.242715,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
125,1,1|bld,5.48,0.813834639,4,3,140,84.0,0,12,644.0604485483341,0.0,1,1,5141.480646,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
126,3,1|bld,4.62,0.817850237,3,4,163,67.0,1,12,641.5534563633078,0.0,1,1,4987.977234,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
127,3,1|bld,6.03,0.909898201,4,2,273,75.0,1,12,634.0624816230198,1.0,1,1,4389.858341,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
128,2,1|bld,5.880000000000001,0.480309806,2,6,178,75.0,1,12,659.4594989694298,0.0,1,1,2095.6358499999997,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
129,1,1|bld,4.73,0.899642605,2,2,180,69.0,1,12,642.4492014585463,1.0,1,1,5608.079821,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
130,2,1|bld,6.470000000000001,0.51944703,3,1,140,70.0,1,12,663.0718663971372,0.0,1,1,3147.7640100000003,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
131,2,1|bld,6.01,0.396427029,3,4,74,84.0,1,12,638.227835006228,0.0,1,1,2070.056121,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
132,4,2|val,4.37,0.894520269,3,6,110,93.0,0,12,640.0704003158958,1.0,1,1,4879.889479,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
133,1,1|bld,6.29,0.827199265,4,5,201,80.0,1,12,648.1719310860617,0.0,1,1,5021.360648,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
134,3,1|bld,6.19,0.989254585,2,5,70,76.0,0,12,640.8729211430563,1.0,1,1,4175.411025,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
135,4,2|val,6.19,0.999359745,2,4,146,56.0,1,12,643.1128309580679,1.0,1,1,4382.350944,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
136,1,1|bld,6.07,0.518753566,3,2,109,69.0,0,12,655.526122014422,0.0,1,1,2448.088107,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
